Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Date,Time,Transaction Status,Fraud Flag,Geolocation (Latitude/Longitude),Device Used,Network Slice ID,Latency (ms),Slice Bandwidth (Mbps),PIN Code,State
TXN6850517635,ACC14761,ACC96544,98279,Withdrawal,11/24/2023,10:49:00 AM,Success,TRUE,"48.8566 N, 0.1278 W",Mobile,Slice1,69,194,1649,Iowa
TXN9352406685,ACC29889,ACC83760,47247,Withdrawal,11/24/2023,10:28:00 AM,Success,FALSE,"35.6895 N, 37.6173 W",Desktop,Slice2,80,113,7112,Delaware
TXN7803677110,ACC45542,ACC49006,16485,Deposit,11/24/2023,0.441666667,Success,TRUE,"48.8566 N, 37.6173 W",Desktop,Slice1,86,88,5018,Vermont
TXN6250036065,ACC44381,ACC45138,7861,Deposit,11/24/2023,0.443055556,Success,FALSE,"51.5074 N, -118.2437 W",Desktop,Slice1,75,207,4979,Wisconsin
TXN9077266257,ACC92050,ACC85728,116170,Transfer,11/25/2023,0.431944444,Success,TRUE,"40.7128 N, 37.6173 W",Mobile,Slice2,86,156,4077,New Hampshire
TXN9673532239,ACC93380,ACC92174,149510,Deposit,11/25/2023,0.449305556,Success,FALSE,"55.7558 N, 37.6173 W",Desktop,Slice1,70,207,2695,Kentucky
TXN9048178318,ACC98875,ACC12414,138500,Deposit,11/25/2023,10:17:00 AM,Success,TRUE,"35.6895 N, 2.3522 W",Desktop,Slice3,81,59,5706,Massachusetts
TXN9841219846,ACC24856,ACC54104,78905,Deposit,11/25/2023,10:25:00 AM,Success,TRUE,"51.5074 N, 0.1278 W",Desktop,Slice2,51,59,1948,Kentucky
TXN1715221868,ACC86428,ACC65003,123826,Withdrawal,11/26/2023,0.436805556,Success,FALSE,"40.7128 N, -74.006 W",Mobile,Slice3,97,185,1248,Washington
TXN3964673333,ACC55016,ACC31584,123761,Transfer,11/26/2023,10:35:00 AM,Success,TRUE,"55.7558 N, 139.6917 W",Mobile,Slice1,58,140,2921,Florida
TXN7681972361,ACC98822,ACC25732,69264,Withdrawal,11/26/2023,0.425694444,Success,FALSE,"34.0522 N, 139.6917 W",Desktop,Slice2,73,78,3610,Nebraska
TXN7081421607,ACC88081,ACC33118,124873,Transfer,11/26/2023,10:42:00 AM,Success,FALSE,"40.7128 N, 2.3522 W",Mobile,Slice1,66,116,2297,Wisconsin
TXN9239256714,ACC79905,ACC26690,115809,Transfer,11/27/2023,0.428472222,Success,TRUE,"40.7128 N, 0.1278 W",Mobile,Slice1,94,180,1555,Oklahoma
TXN1724194072,ACC93381,ACC72286,23356,Deposit,11/27/2023,10:55:00 AM,Success,FALSE,"35.6895 N, -118.2437 W",Mobile,Slice2,63,194,1407,Montana
TXN2146674972,ACC37810,ACC38562,112764,Withdrawal,11/27/2023,0.425694444,Success,TRUE,"55.7558 N, 2.3522 W",Desktop,Slice1,78,64,7157,Florida
TXN3229991141,ACC60117,ACC51255,6295,Deposit,11/27/2023,10:42:00 AM,Success,FALSE,"34.0522 N, 37.6173 W",Mobile,Slice2,100,56,7409,Wyoming
TXN2070571988,ACC94322,ACC17821,144433,Transfer,11/28/2023,0.445833333,Success,FALSE,"48.8566 N, 37.6173 W",Desktop,Slice2,100,183,1116,Maine
TXN3447478998,ACC30234,ACC51652,146235,Withdrawal,11/28/2023,0.436805556,Success,FALSE,"48.8566 N, 139.6917 W",Desktop,Slice1,52,214,1842,Missouri
TXN2567312830,ACC95501,ACC10188,73011,Deposit,11/28/2023,10:25:00 AM,Success,FALSE,"51.5074 N, 0.1278 W",Desktop,Slice2,88,113,2499,Vermont
TXN1371725692,ACC50985,ACC26850,69773,Deposit,11/28/2023,10:01:00 AM,Success,FALSE,"34.0522 N, 139.6917 W",Mobile,Slice2,91,125,2838,Alaska
TXN9377571688,ACC40248,ACC64197,96897,Transfer,11/29/2023,0.434722222,Success,TRUE,"55.7558 N, 139.6917 W",Mobile,Slice3,52,168,4182,Nebraska
TXN1944161554,ACC52350,ACC69265,103429,Deposit,11/29/2023,0.420138889,Success,TRUE,"51.5074 N, 0.1278 W",Mobile,Slice2,55,154,5804,New York
TXN4548697356,ACC77920,ACC10329,59352,Deposit,11/29/2023,10:40:00 AM,Success,FALSE,"55.7558 N, 2.3522 W",Mobile,Slice2,86,87,1076,South Dakota
TXN7073945412,ACC89343,ACC11124,137277,Transfer,11/29/2023,10:19:00 AM,Success,TRUE,"55.7558 N, 139.6917 W",Mobile,Slice3,91,51,7291,Minnesota
TXN8092655434,ACC92997,ACC93368,51005,Withdrawal,11/30/2023,0.452777778,Success,FALSE,"51.5074 N, 2.3522 W",Mobile,Slice3,51,172,6036,North Carolina
TXN9306661034,ACC48659,ACC91872,30595,Deposit,11/30/2023,0.447916667,Success,FALSE,"34.0522 N, -118.2437 W",Mobile,Slice2,88,80,6248,New York
TXN1435383761,ACC43553,ACC94408,140433,Transfer,11/30/2023,10:29:00 AM,Failed,FALSE,"48.8566 N, 0.1278 W",Desktop,Slice1,78,240,5775,Maine
TXN7729611030,ACC48564,ACC54219,35199,Deposit,11/30/2023,10:11:00 AM,Failed,FALSE,"48.8566 N, -74.006 W",Mobile,Slice3,100,233,4382,Missouri
TXN4101163005,ACC74504,ACC51180,118622,Withdrawal,12/1/2023,0.453472222,Failed,TRUE,"35.6895 N, -118.2437 W",Desktop,Slice2,91,79,9607,Alabama
TXN3265508267,ACC88851,ACC92572,61762,Deposit,12/1/2023,0.427777778,Failed,TRUE,"40.7128 N, 37.6173 W",Desktop,Slice3,67,243,2228,North Dakota
TXN3005575371,ACC41096,ACC27545,117119,Deposit,12/1/2023,10:30:00 AM,Failed,TRUE,"40.7128 N, -74.006 W",Mobile,Slice1,91,112,6496,New Hampshire
TXN3969911632,ACC67884,ACC13991,123885,Withdrawal,12/1/2023,10:35:00 AM,Failed,FALSE,"40.7128 N, -74.006 W",Mobile,Slice3,55,113,2296,North Carolina
TXN2587701980,ACC51112,ACC72758,22679,Deposit,12/2/2023,0.448611111,Failed,TRUE,"40.7128 N, 37.6173 W",Mobile,Slice3,52,231,4237,Nebraska
TXN9422487543,ACC69599,ACC87697,116588,Deposit,12/2/2023,0.433333333,Success,FALSE,"51.5074 N, 2.3522 W",Desktop,Slice1,71,112,3961,Wisconsin
TXN4457314718,ACC84357,ACC99000,83175,Withdrawal,12/2/2023,10:17:00 AM,Success,TRUE,"51.5074 N, 139.6917 W",Mobile,Slice3,63,247,8075,Utah
TXN6822416237,ACC98500,ACC12069,146875,Deposit,12/2/2023,10:54:00 AM,Success,FALSE,"35.6895 N, -74.006 W",Mobile,Slice3,96,221,8638,Texas
TXN6562159635,ACC45743,ACC71307,25367,Withdrawal,12/3/2023,0.443055556,Failed,TRUE,"35.6895 N, 0.1278 W",Desktop,Slice3,76,144,8779,Wyoming
TXN4507550717,ACC26647,ACC63782,76734,Deposit,12/3/2023,0.422916667,Failed,FALSE,"40.7128 N, -74.006 W",Desktop,Slice1,64,187,4375,Wisconsin
TXN2695316508,ACC59341,ACC41010,75776,Deposit,12/3/2023,10:51:00 AM,Success,TRUE,"55.7558 N, -118.2437 W",Desktop,Slice3,89,99,3134,Missouri
TXN8918643323,ACC22774,ACC61845,145630,Deposit,12/3/2023,10:43:00 AM,Success,FALSE,"34.0522 N, 0.1278 W",Mobile,Slice3,85,157,4638,Washington
TXN2644019441,ACC69928,ACC15272,93216,Deposit,12/4/2023,10:07:00 AM,Failed,FALSE,"51.5074 N, 139.6917 W",Mobile,Slice3,81,173,9877,Maryland
TXN2161023423,ACC83854,ACC79026,44614,Withdrawal,12/4/2023,0.434027778,Success,TRUE,"55.7558 N, 0.1278 W",Desktop,Slice1,88,121,9227,California
TXN6980683657,ACC49408,ACC26901,12336,Deposit,12/4/2023,0.455555556,Success,FALSE,"51.5074 N, 2.3522 W",Mobile,Slice2,77,208,7319,Vermont
TXN2013712439,ACC70445,ACC79951,116058,Deposit,12/4/2023,10:11:00 AM,Success,TRUE,"34.0522 N, -74.006 W",Mobile,Slice3,73,215,5333,Oregon
TXN5282408511,ACC63134,ACC54899,136290,Withdrawal,12/5/2023,0.458333333,Failed,FALSE,"55.7558 N, 0.1278 W",Desktop,Slice1,57,149,4739,Arkansas
TXN6050985831,ACC90300,ACC78072,22042,Transfer,12/5/2023,0.420138889,Failed,TRUE,"35.6895 N, -118.2437 W",Mobile,Slice2,53,224,3581,Maryland
TXN1586213339,ACC93764,ACC33894,101362,Withdrawal,12/5/2023,10:07:00 AM,Failed,TRUE,"48.8566 N, 2.3522 W",Mobile,Slice2,83,79,2818,North Dakota
TXN7066384355,ACC45635,ACC93414,135528,Deposit,12/5/2023,10:22:00 AM,Success,TRUE,"34.0522 N, 37.6173 W",Mobile,Slice1,87,94,9531,Maryland
TXN2467998038,ACC92520,ACC54323,37444,Deposit,12/6/2023,0.458333333,Failed,FALSE,"48.8566 N, -118.2437 W",Mobile,Slice3,89,192,5044,Mississippi
TXN4702742989,ACC60516,ACC31378,35371,Deposit,12/6/2023,10:05:00 AM,Failed,TRUE,"55.7558 N, 139.6917 W",Desktop,Slice2,81,225,3222,New York
TXN8236853729,ACC34544,ACC22881,126706,Transfer,12/6/2023,0.425694444,Success,TRUE,"35.6895 N, 139.6917 W",Desktop,Slice3,70,136,9844,North Dakota
TXN3386767631,ACC59588,ACC63706,87207,Transfer,12/6/2023,10:36:00 AM,Success,TRUE,"51.5074 N, 139.6917 W",Desktop,Slice3,79,126,7015,Nebraska
TXN7957686611,ACC38995,ACC74535,63983,Deposit,12/7/2023,10:09:00 AM,Failed,TRUE,"48.8566 N, 139.6917 W",Mobile,Slice3,100,249,1104,Kentucky
TXN3785811199,ACC45754,ACC56026,130874,Deposit,12/7/2023,0.45625,Success,FALSE,"55.7558 N, 37.6173 W",Mobile,Slice2,72,142,1424,Nevada
TXN8905996384,ACC15856,ACC12045,1558,Withdrawal,12/7/2023,0.448611111,Success,FALSE,"55.7558 N, -74.006 W",Mobile,Slice1,50,190,9034,Missouri
TXN5268233590,ACC76335,ACC44209,128755,Deposit,12/7/2023,10:52:00 AM,Success,TRUE,"40.7128 N, 37.6173 W",Desktop,Slice3,61,204,6513,Mississippi
TXN8954205071,ACC49428,ACC33014,62866,Deposit,12/8/2023,0.445138889,Failed,TRUE,"48.8566 N, 37.6173 W",Desktop,Slice2,55,68,8997,Nevada
TXN3528546769,ACC13553,ACC11678,77278,Withdrawal,12/8/2023,0.44375,Success,TRUE,"51.5074 N, 0.1278 W",Mobile,Slice3,75,87,7731,North Dakota
TXN2478085562,ACC50602,ACC23555,857,Transfer,12/8/2023,10:13:00 AM,Success,TRUE,"34.0522 N, 139.6917 W",Mobile,Slice1,84,50,5005,Kentucky
TXN9728180847,ACC83660,ACC31355,108704,Deposit,12/8/2023,10:01:00 AM,Success,TRUE,"34.0522 N, -118.2437 W",Desktop,Slice3,51,150,5968,Mississippi
TXN4231576514,ACC33069,ACC45185,83274,Deposit,12/9/2023,0.453472222,Failed,TRUE,"34.0522 N, 0.1278 W",Desktop,Slice3,90,228,4036,Wyoming
TXN3181213064,ACC79424,ACC13917,104543,Deposit,12/9/2023,10:15:00 AM,Failed,TRUE,"51.5074 N, 139.6917 W",Mobile,Slice3,50,117,9487,New Hampshire
TXN3721860915,ACC35584,ACC13364,105879,Deposit,12/9/2023,0.449305556,Success,TRUE,"40.7128 N, -74.006 W",Mobile,Slice2,59,218,7082,Maine
TXN3007228135,ACC84076,ACC73219,96396,Deposit,12/9/2023,10:21:00 AM,Success,TRUE,"55.7558 N, 0.1278 W",Desktop,Slice3,94,68,4805,Washington
TXN9326625381,ACC28204,ACC97616,14124,Deposit,12/10/2023,10:29:00 AM,Failed,FALSE,"40.7128 N, 0.1278 W",Mobile,Slice1,65,117,9953,Tennessee
TXN8282202403,ACC89596,ACC40926,6940,Transfer,12/10/2023,0.448611111,Success,TRUE,"35.6895 N, 0.1278 W",Mobile,Slice1,96,61,9739,Kentucky
TXN4034217983,ACC88799,ACC48171,47478,Deposit,12/10/2023,0.448611111,Success,TRUE,"48.8566 N, -74.006 W",Desktop,Slice3,73,188,4726,Utah
TXN1983335898,ACC41052,ACC95407,93055,Transfer,12/10/2023,10:31:00 AM,Success,FALSE,"51.5074 N, 2.3522 W",Mobile,Slice3,54,181,1298,New Mexico
TXN5245549593,ACC18763,ACC62616,89033,Withdrawal,12/11/2023,0.446527778,Failed,FALSE,"40.7128 N, 139.6917 W",Mobile,Slice1,57,230,5440,Nevada
TXN3785811199,ACC45754,ACC56026,47689,Withdrawal,12/11/2023,10:57:00 AM,Failed,FALSE,"55.7558 N, 37.6173 W",Desktop,Slice3,61,142,1424,New York
TXN8164649264,ACC91303,ACC96936,134478,Deposit,12/11/2023,0.454861111,Success,FALSE,"34.0522 N, 37.6173 W",Desktop,Slice1,54,190,1372,Georgia
TXN3238274353,ACC78774,ACC16571,10558,Withdrawal,12/11/2023,10:38:00 AM,Success,FALSE,"51.5074 N, 2.3522 W",Desktop,Slice1,93,94,9132,Nebraska
TXN4342664555,ACC90317,ACC33256,51982,Withdrawal,12/12/2023,0.434027778,Success,TRUE,"40.7128 N, -74.006 W",Desktop,Slice2,78,150,8700,Nevada
TXN2413731893,ACC49033,ACC49745,131475,Deposit,12/12/2023,0.445833333,Success,FALSE,"55.7558 N, 139.6917 W",Desktop,Slice1,87,64,9569,Massachusetts
TXN1978796225,ACC75912,ACC81334,37369,Deposit,12/12/2023,10:33:00 AM,Success,FALSE,"48.8566 N, 2.3522 W",Mobile,Slice3,80,106,3821,Maryland
TXN2136436539,ACC85339,ACC40432,133637,Transfer,12/12/2023,10:04:00 AM,Success,FALSE,"51.5074 N, 37.6173 W",Mobile,Slice1,60,120,9226,Nevada
TXN2591216678,ACC16273,ACC80059,131685,Withdrawal,12/13/2023,0.441666667,Success,TRUE,"55.7558 N, 37.6173 W",Desktop,Slice1,81,226,5198,Alaska
TXN5874991898,ACC67656,ACC83670,57248,Deposit,12/13/2023,0.43125,Success,TRUE,"51.5074 N, -74.006 W",Desktop,Slice2,68,127,6605,Missouri
TXN8861420026,ACC49511,ACC53019,109988,Transfer,12/13/2023,10:56:00 AM,Success,TRUE,"35.6895 N, 2.3522 W",Mobile,Slice3,93,185,9414,Vermont
TXN3610926310,ACC64812,ACC14886,64069,Deposit,12/13/2023,10:21:00 AM,Success,TRUE,"34.0522 N, 139.6917 W",Desktop,Slice1,50,131,1649,Colorado
TXN9937533232,ACC37249,ACC24107,41911,Deposit,12/14/2023,0.422222222,Success,TRUE,"48.8566 N, -74.006 W",Mobile,Slice3,85,91,3473,Alaska
TXN2064272646,ACC44202,ACC82680,28194,Transfer,12/14/2023,10:37:00 AM,Success,TRUE,"51.5074 N, -118.2437 W",Mobile,Slice3,70,234,1859,South Dakota
TXN2349552755,ACC20603,ACC64354,40083,Deposit,12/14/2023,0.452777778,Success,FALSE,"35.6895 N, 139.6917 W",Mobile,Slice3,60,224,8122,Indiana
TXN5259427532,ACC19742,ACC32118,81804,Withdrawal,12/14/2023,0.453472222,Success,TRUE,"51.5074 N, 0.1278 W",Desktop,Slice1,50,92,9231,Connecticut
TXN3799698655,ACC24754,ACC27643,80455,Deposit,12/14/2023,10:02:00 AM,Success,TRUE,"48.8566 N, 139.6917 W",Desktop,Slice1,77,98,1389,Washington
TXN1987186978,ACC11072,ACC37746,127715,Transfer,12/15/2023,0.424305556,Success,FALSE,"55.7558 N, 2.3522 W",Desktop,Slice2,84,126,5917,New Mexico
TXN9293693445,ACC60880,ACC94809,52740,Transfer,12/15/2023,10:32:00 AM,Success,FALSE,"40.7128 N, 0.1278 W",Mobile,Slice3,61,70,5983,South Dakota
TXN2695316508,ACC59341,ACC41010,118416,Transfer,12/15/2023,0.452083333,Success,FALSE,"55.7558 N, -118.2437 W",Mobile,Slice3,63,99,3134,New Mexico
TXN6826834748,ACC67234,ACC22910,137367,Withdrawal,12/15/2023,0.435416667,Success,FALSE,"48.8566 N, -74.006 W",Mobile,Slice3,53,126,3645,Utah
TXN7810281706,ACC22851,ACC79506,111294,Transfer,12/15/2023,10:58:00 AM,Success,TRUE,"51.5074 N, 139.6917 W",Mobile,Slice2,67,250,5380,Wyoming
TXN1586213339,ACC93764,ACC33894,80772,Deposit,12/16/2023,0.421527778,Success,TRUE,"48.8566 N, 2.3522 W",Desktop,Slice2,80,79,2818,New Jersey
TXN4155626151,ACC59531,ACC45784,31366,Deposit,12/16/2023,0.450694444,Success,TRUE,"48.8566 N, 139.6917 W",Desktop,Slice2,79,244,2852,Iowa
TXN9850226469,ACC37786,ACC76771,47952,Withdrawal,12/16/2023,10:53:00 AM,Success,TRUE,"48.8566 N, 37.6173 W",Desktop,Slice3,82,229,9999,North Carolina
TXN8956956973,ACC37317,ACC49961,10055,Deposit,12/16/2023,0.434027778,Success,TRUE,"34.0522 N, -118.2437 W",Desktop,Slice3,80,127,8400,New York
TXN2348724644,ACC97883,ACC71524,132061,Withdrawal,12/16/2023,10:37:00 AM,Success,FALSE,"51.5074 N, 37.6173 W",Desktop,Slice2,86,217,3460,North Carolina
TXN5264915932,ACC94323,ACC61092,41080,Withdrawal,12/17/2023,0.417361111,Success,TRUE,"34.0522 N, 139.6917 W",Desktop,Slice1,86,247,1881,Minnesota
TXN1299028569,ACC69666,ACC20765,87938,Transfer,12/17/2023,0.419444444,Success,FALSE,"51.5074 N, 2.3522 W",Desktop,Slice1,57,229,2011,Wisconsin
TXN3750511080,ACC88972,ACC28381,124853,Transfer,12/17/2023,10:42:00 AM,Success,TRUE,"48.8566 N, 37.6173 W",Desktop,Slice2,91,90,1899,Nevada
TXN3309554973,ACC31641,ACC89448,133222,Deposit,12/17/2023,0.44375,Success,FALSE,"55.7558 N, 37.6173 W",Mobile,Slice2,81,54,4543,Iowa
TXN7250272568,ACC49715,ACC10486,116736,Withdrawal,12/17/2023,10:31:00 AM,Success,TRUE,"35.6895 N, 37.6173 W",Desktop,Slice3,62,78,7280,Ohio
TXN1875086020,ACC99006,ACC20011,108104,Withdrawal,12/18/2023,0.453472222,Success,FALSE,"55.7558 N, -118.2437 W",Desktop,Slice1,76,171,7764,Tennessee
TXN7739005738,ACC42183,ACC40073,88800,Withdrawal,12/18/2023,0.454861111,Success,TRUE,"48.8566 N, 0.1278 W",Mobile,Slice3,66,184,1657,Utah
TXN9943868344,ACC47893,ACC40785,30623,Deposit,12/18/2023,0.445833333,Success,TRUE,"34.0522 N, 37.6173 W",Mobile,Slice3,50,168,3731,Rhode Island
TXN1548767950,ACC11070,ACC77895,45777,Deposit,12/18/2023,10:53:00 AM,Success,TRUE,"51.5074 N, -74.006 W",Mobile,Slice2,92,139,9656,Massachusetts
TXN7758936451,ACC39682,ACC62283,8805,Withdrawal,12/18/2023,10:55:00 AM,Success,TRUE,"48.8566 N, -118.2437 W",Desktop,Slice2,86,196,1973,Alabama
TXN6457249658,ACC13820,ACC22675,87959,Withdrawal,12/19/2023,0.454166667,Success,FALSE,"55.7558 N, 37.6173 W",Desktop,Slice3,72,175,6182,Oklahoma
TXN2404826022,ACC81145,ACC30363,42892,Transfer,12/19/2023,0.4375,Success,TRUE,"34.0522 N, -118.2437 W",Mobile,Slice3,63,64,9997,Kentucky
TXN6322314609,ACC20729,ACC41588,54951,Deposit,12/19/2023,0.452083333,Success,FALSE,"51.5074 N, 2.3522 W",Mobile,Slice2,66,91,1249,Iowa
TXN6414718450,ACC40091,ACC54913,110705,Transfer,12/19/2023,10:55:00 AM,Success,TRUE,"40.7128 N, 139.6917 W",Desktop,Slice3,86,211,7697,North Dakota
TXN4930471112,ACC28678,ACC21230,36896,Transfer,12/19/2023,10:02:00 AM,Success,TRUE,"55.7558 N, 2.3522 W",Mobile,Slice2,83,149,3093,New Hampshire
TXN5258198773,ACC89017,ACC53126,77214,Deposit,12/20/2023,0.423611111,Success,TRUE,"48.8566 N, 2.3522 W",Mobile,Slice3,56,127,1488,Georgia
TXN2046870073,ACC52631,ACC87532,39780,Deposit,12/20/2023,0.454861111,Success,FALSE,"48.8566 N, 2.3522 W",Mobile,Slice1,66,77,7218,Rhode Island
TXN1652892325,ACC92545,ACC75306,71583,Deposit,12/20/2023,0.420833333,Success,TRUE,"34.0522 N, 139.6917 W",Mobile,Slice2,94,215,9481,Alaska
TXN5456147067,ACC30350,ACC43122,41486,Withdrawal,12/20/2023,10:22:00 AM,Success,TRUE,"51.5074 N, 139.6917 W",Desktop,Slice2,98,80,7501,Kentucky
TXN6661892244,ACC43334,ACC31560,116519,Deposit,12/20/2023,10:18:00 AM,Success,TRUE,"40.7128 N, 37.6173 W",Mobile,Slice3,100,192,9759,New Mexico
TXN1578471232,ACC15227,ACC49623,53448,Deposit,12/21/2023,0.451388889,Success,TRUE,"34.0522 N, 2.3522 W",Mobile,Slice2,52,160,3240,Vermont
TXN3523224916,ACC48463,ACC44249,128825,Withdrawal,12/21/2023,0.456944444,Success,TRUE,"35.6895 N, 0.1278 W",Mobile,Slice1,90,120,6152,Connecticut
TXN1050678444,ACC90361,ACC34735,81817,Transfer,12/21/2023,0.440972222,Success,FALSE,"40.7128 N, 37.6173 W",Mobile,Slice3,64,204,9805,Rhode Island
TXN7966767439,ACC88548,ACC75385,90185,Withdrawal,12/21/2023,10:44:00 AM,Success,TRUE,"34.0522 N, 2.3522 W",Desktop,Slice2,81,192,3137,Maryland
TXN9210129507,ACC98981,ACC73310,43037,Transfer,12/21/2023,10:30:00 AM,Success,FALSE,"48.8566 N, -74.006 W",Desktop,Slice1,60,204,4036,Virginia
TXN4592850855,ACC54180,ACC62788,105495,Withdrawal,12/22/2023,0.457638889,Success,FALSE,"40.7128 N, 139.6917 W",Desktop,Slice1,76,150,6586,Massachusetts
TXN3473885435,ACC61843,ACC72282,126600,Deposit,12/22/2023,0.452083333,Success,FALSE,"48.8566 N, 139.6917 W",Mobile,Slice3,96,87,9060,Virginia
TXN9073006177,ACC65344,ACC32205,76209,Withdrawal,12/22/2023,0.442361111,Success,FALSE,"40.7128 N, 2.3522 W",Mobile,Slice3,91,238,2434,Connecticut
TXN2768153137,ACC45808,ACC45800,147748,Transfer,12/22/2023,10:34:00 AM,Success,TRUE,"40.7128 N, -74.006 W",Mobile,Slice1,61,150,6345,North Carolina
TXN2679491739,ACC69673,ACC60940,59815,Deposit,12/22/2023,10:52:00 AM,Success,TRUE,"48.8566 N, 37.6173 W",Desktop,Slice1,52,210,8981,South Dakota
TXN2567312830,ACC95501,ACC10188,21668,Transfer,12/23/2023,0.434027778,Success,TRUE,"51.5074 N, 0.1278 W",Mobile,Slice2,50,113,2499,Georgia
TXN2571649134,ACC30528,ACC36351,56522,Transfer,12/23/2023,0.422222222,Success,FALSE,"55.7558 N, -74.006 W",Desktop,Slice2,70,76,4886,Nevada
TXN4140419451,ACC75427,ACC31108,10382,Deposit,12/23/2023,0.455555556,Success,TRUE,"35.6895 N, -74.006 W",Mobile,Slice3,85,58,9647,Oregon
TXN5246873289,ACC42742,ACC85405,140011,Withdrawal,12/23/2023,10:23:00 AM,Success,TRUE,"51.5074 N, 37.6173 W",Mobile,Slice1,85,177,7648,Hawaii
TXN6073923771,ACC31273,ACC75160,125617,Deposit,12/23/2023,10:17:00 AM,Success,FALSE,"34.0522 N, 2.3522 W",Desktop,Slice2,79,87,4938,South Carolina
TXN5811407789,ACC87258,ACC31975,138043,Deposit,12/24/2023,0.453472222,Success,FALSE,"35.6895 N, -74.006 W",Mobile,Slice3,55,105,7043,Rhode Island
TXN5388688267,ACC17167,ACC98216,52664,Transfer,12/24/2023,0.434027778,Success,FALSE,"40.7128 N, -118.2437 W",Mobile,Slice3,97,60,3401,Wisconsin
TXN9009962207,ACC50244,ACC37552,87215,Withdrawal,12/24/2023,0.427777778,Success,TRUE,"40.7128 N, 139.6917 W",Mobile,Slice3,94,235,1066,Hawaii
TXN8359126525,ACC48193,ACC86891,17764,Deposit,12/24/2023,10:01:00 AM,Success,TRUE,"34.0522 N, -74.006 W",Desktop,Slice2,82,244,2464,Indiana
TXN9550044170,ACC45335,ACC10363,53784,Withdrawal,12/24/2023,10:39:00 AM,Success,TRUE,"35.6895 N, 139.6917 W",Mobile,Slice2,80,199,2084,New Jersey
TXN1459386338,ACC84903,ACC85794,105677,Transfer,12/25/2023,0.421527778,Success,FALSE,"40.7128 N, 2.3522 W",Desktop,Slice3,76,240,9686,South Dakota
TXN2056037159,ACC50236,ACC84271,104726,Transfer,12/25/2023,0.43125,Success,TRUE,"40.7128 N, -118.2437 W",Mobile,Slice3,94,212,4095,Utah
TXN4417009985,ACC71245,ACC83737,129590,Withdrawal,12/25/2023,0.430555556,Success,TRUE,"55.7558 N, 37.6173 W",Desktop,Slice3,87,118,3492,Idaho
TXN4034217983,ACC88799,ACC48171,117320,Withdrawal,12/25/2023,10:46:00 AM,Success,TRUE,"48.8566 N, -74.006 W",Mobile,Slice2,58,188,4726,Utah
TXN2106828046,ACC68992,ACC32882,136008,Withdrawal,12/25/2023,10:43:00 AM,Success,TRUE,"51.5074 N, -118.2437 W",Desktop,Slice3,95,169,8004,New Mexico
TXN6024425301,ACC51829,ACC21813,100282,Withdrawal,12/26/2023,0.447916667,Success,TRUE,"51.5074 N, 2.3522 W",Desktop,Slice2,77,85,1193,California
TXN8065405961,ACC88942,ACC30664,3089,Deposit,12/26/2023,0.422916667,Success,FALSE,"55.7558 N, 2.3522 W",Desktop,Slice2,71,109,1370,Oklahoma
TXN5872179478,ACC45373,ACC85398,38311,Deposit,12/26/2023,0.420138889,Success,TRUE,"48.8566 N, 0.1278 W",Desktop,Slice1,51,164,2226,Florida
TXN2357448364,ACC53364,ACC51280,138372,Transfer,12/26/2023,10:26:00 AM,Success,TRUE,"34.0522 N, 37.6173 W",Mobile,Slice1,58,115,2272,New Jersey
TXN9649254386,ACC13948,ACC71806,115997,Deposit,12/26/2023,10:36:00 AM,Success,FALSE,"48.8566 N, 0.1278 W",Desktop,Slice1,92,104,4527,Missouri
TXN4304334477,ACC14700,ACC95607,106992,Deposit,12/27/2023,0.432638889,Success,FALSE,"48.8566 N, -74.006 W",Mobile,Slice2,93,188,9286,Ohio
TXN2320178526,ACC86771,ACC38158,74068,Deposit,12/27/2023,0.428472222,Success,FALSE,"55.7558 N, 0.1278 W",Mobile,Slice2,82,189,9330,New Jersey
TXN6721573629,ACC79097,ACC37128,117888,Withdrawal,12/27/2023,0.441666667,Success,TRUE,"55.7558 N, 139.6917 W",Mobile,Slice2,52,164,5310,Maryland
TXN3342617288,ACC99232,ACC40298,50231,Transfer,12/27/2023,10:25:00 AM,Success,TRUE,"34.0522 N, -74.006 W",Desktop,Slice1,91,130,7460,Iowa
TXN7395336359,ACC79886,ACC14903,25347,Deposit,12/27/2023,10:49:00 AM,Success,FALSE,"35.6895 N, -118.2437 W",Mobile,Slice1,66,224,9766,Rhode Island
TXN8061097504,ACC74642,ACC30873,68253,Deposit,12/28/2023,0.4375,Success,TRUE,"40.7128 N, 37.6173 W",Desktop,Slice1,86,169,1127,Louisiana
TXN9924409937,ACC14164,ACC11844,55063,Deposit,12/28/2023,0.452777778,Success,TRUE,"51.5074 N, 2.3522 W",Desktop,Slice2,81,247,8802,Arkansas
TXN3580164111,ACC68685,ACC36989,84557,Deposit,12/28/2023,0.445138889,Success,FALSE,"55.7558 N, 37.6173 W",Mobile,Slice2,69,132,1566,Missouri
TXN7830195715,ACC24247,ACC15009,84840,Transfer,12/28/2023,10:01:00 AM,Success,TRUE,"55.7558 N, -74.006 W",Mobile,Slice1,50,168,4470,New Hampshire
TXN2215717837,ACC95972,ACC50750,129152,Transfer,12/28/2023,11:00:00 AM,Success,FALSE,"55.7558 N, 37.6173 W",Mobile,Slice1,53,56,1009,Nevada
